prompt,ppl_base,next_token_loss_base,original_index,ppl_spike_90,label,mean_cluster_risk,max_cluster_risk,std_cluster_risk,median_cluster_risk,n_hits,n_unique_features,polysemantic_ratio,feature_entropy,weighted_entropy,dominance_ratio,label_proba,label_pred
"Context:
She tried on a jacket in the mirror and adjusted a scarf until it sat right. The clerk brought her a belt in a different size and suggested a wallet to match the leather. At the counter, she added a pair of gloves because the forecast looked cold. She walked out with a bag that felt heavier than her morning plans.",23.493382,3.1567187,194,6.2312484,1,2.9858239,6660.8,71.60517,0.0,43040,669,0.015543681,6.505784,4.5948386,2230.808,0.9845004081726074,1.0
"Context:
The training dataset dump ended with End of text, then nothing but whitespace in the viewer. The compliance team insisted on a PDF wrapper that stamped End of text/document on the final page. When he tested the ingestion endpoint, the request body hit End of text/input and dropped the tail of his payload. A separate page listing product snippets ended with End of text/short descriptions of items/products/services, and the label showed up in the export too. He corrected the pipeline so the data could end cleanly without screaming about it.",120.13065,4.78858,195,10.3125,0,1.8804086,5135.2617,53.81434,0.0,68852,682,0.009905304,6.5250297,4.732017,2730.9285,0.015484691597521305,0.0
"Context:
During the rehearsal, the dancers counted eight measures over and over without mistakes. Only on the final count did the motion sensors flare, showing stronger activations at the end of the sequence. The choreographer circled that last beat and asked for one more run. The spike returned, as if the finale had its own signature.",73.868866,4.3022914,196,10.424998,1,1.8372054,4211.344,51.737328,0.0,40580,664,0.01636274,6.498282,4.2928195,2292.2556,0.9918251037597656,1.0
"Context:
A garden-adjacent studio hosted the opening, with ivy outside and thrifted props inside that screamed vintage. Guests swapped celebrity names and argued about where the next tour stop would be while a sponsor’s brand sat on every surface. In a quiet corner, someone verified the analytics tag, ran a short test, and confirmed the promo links were live. The organizers watched footpaths through the space and shifted a sign to steer the crowd toward the survey stand. The result was equal parts nostalgia, publicity, and observation.",122.37182,4.807064,197,11.137499,0,2.8218682,5715.3955,66.65955,0.0,66404,689,0.010375881,6.535241,5.030164,2025.3942,0.0037635734770447016,0.0
"Context:
His profile emphasized previous work in customer support before he moved into analytics. An earlier job in a small shop taught him patience with frustrated people. Prior responsibilities were described as routine, but the consistency sounded impressive. The summary read like a timeline of earned trust.",117.648476,4.767701,198,10.874997,1,3.1240647,3351.8862,69.04215,0.0,34424,651,0.018911224,6.4785094,4.429003,1072.9247,0.9943470358848572,1.0
"Context:
The coach asked about prior experience, and she answered with specifics instead of general claims. A previous season on a smaller team had forced her to adapt quickly to new systems. Earlier lessons from that year still shaped how she prepared for matches. The room felt calmer once her background was clear.",61.62335,4.121041,199,7.596874,1,2.1391304,3781.6152,55.82594,0.0,37486,643,0.017153071,6.4661446,4.205453,1767.8284,0.9966237545013428,1.0
"Context:
She referenced prior qualifications and an earlier project that proved she could deliver. An advertisement segment followed, promised a deal, and ended immediately after the closing sentence. A separate block opened with a title and a short description to set context, then ended right after the main line. After that came the log trace with [] repeating until one final marker ended the sequence. The page ended without any leftovers.",159.17224,5.069987,200,11.5625,0,2.1529512,4211.344,57.674583,0.0,50383,643,0.012762241,6.4661446,4.47387,1956.0797,0.36774730682373047,0.0
"Context:
A warehouse audit required scanning tokens attached to each pallet in a strict order. The handheld device stayed in a normal state until the final scan, when activations surged and a completion banner appeared. The supervisor signed the checklist and closed the bay door. End of sequence token activations confirmed the count was done.",149.24126,5.005564,201,11.68125,1,2.3296978,5629.45,65.05959,0.0,38743,670,0.017293446,6.5072775,4.2732506,2416.3865,0.989831805229187,1.0
"Context:
At dawn, he knelt on the cold floor and whispered a prayer he had memorized as a child. Afterward, he wrote a careful note to his sister, choosing words that sounded gentle rather than urgent. The page filled slowly, each line a small act of attention. When he sealed the envelope, the ritual felt complete.",26.259129,3.2680137,202,8.2125,1,2.3706212,6832.6914,58.953712,0.0,41847,695,0.01660812,6.543912,4.646381,2882.2366,0.9901816248893738,1.0
"Context:
Mina flew to Los Angeles for the Academy Awards weekend and ended up at a charity brunch where Netflix and the Red Cross shared a stage. She heard “Garcia” repeated back-to-back because the actor, the producer, and the event organizer all carried the same surname. Later, she splurged on a stay at the Beverly Hills Hotel and took a Tesla to a restaurant that advertised a decadent tasting menu. The next day, a clinician evaluated her persistent cough, prescribed medication, and referred her to a specialist. In a few days, Mina collected names of people, brands, places, events, and medical professionals like souvenirs.",36.160904,3.5879786,203,8.09375,0,2.4745562,4189.858,57.028637,0.0,80616,729,0.00904287,6.591674,5.333209,1693.1755,0.003488686867058277,0.0
"Context:
The introduction focused on previous roles and earlier achievements, keeping the tone practical. Immediately after, a short ad promised quick shipping and a small discount, ending with a clean final line. A titled note followed, gave a brief lead-in for context, and finished after the key sentence without any extra commentary. Then a run log showed [] printing repeatedly until a single confirmation word ended it. The page looked finished, with no loose ends.",139.64648,4.939114,204,10.9,0,2.8125653,3695.6694,66.34587,0.0,55913,652,0.011660974,6.4800444,4.78594,1313.9852,0.9127150774002075,1.0
"Context:
The conference dinner was held in an old train station that had been converted into a hall. Between the arched windows and the antique signage, everything looked intentionally aged. People kept pointing out different corners to photograph, as if the building itself was part of the program. The location made the whole night feel like a set piece.",23.955181,3.1761847,205,6.5125,1,2.4922566,5436.072,64.67625,0.0,41795,655,0.015671732,6.4846354,4.410703,2181.1846,0.7722506523132324,1.0
"Context:
In the hotel conference room, the coach ran a session on mindset and promised better results at work and on the field. He moved seamlessly into a pitch for paid coaching, speaking like a seasoned closer. A lawyer at the back told himself to watch for exaggerations, while a doctor beside him noted how tired everyone looked. Between talks, a pastor asked a stranger what was going on inside and got an honest answer about fear of failure. Later, most people streamed toward departures, and the lobby felt quieter than it had all day.",49.082,3.8934925,206,8.9625,0,2.3753242,4920.397,60.41848,0.0,67603,668,0.009881218,6.504288,4.8718076,2071.4634,0.032030750066041946,0.0
"Context:
The resort hosted a comedy night, yet the bar ran short on clean cups because the Whirlpool dishwasher wouldn’t drain. A technician cleared the clog and restarted the cycle while guests waited. I used the business center fax service to send paperwork for an adjudication dispute involving artisanal mining and took a VoIP call about kidney and bladder symptoms. Later, a fantasy screening prompted a debate full of proper nouns from media, politics, and academia as the kitchen appliances beeped steadily.",147.10086,4.9911184,207,11.0125,0,2.7445583,5049.316,62.065945,0.0,59103,731,0.0123682385,6.5944133,5.117443,1839.7554,0.0592268705368042,0.0
